"","Sample.name","Sample.collection.time","Glycan.type","mass","Composition: dHex-HexNAc-NeuAc-Hex","Intensity","Rsquared"
"562","P26","13plus6","Core 2",2363.1458,"3-3-0-5",0.556494956626907,7.44189667849223e-05
"613","P26","13plus6","Core 2",2374.1618,"4-4-0-3",0.526288307382016,0.0618133578720079
"492","P26","13plus6","Core 2",2387.1572,"2-4-1-3",0.519743538284675,0.0354419383544618
"842","P26","13plus6","Core 2",2404.1724,"3-4-0-4",0.492994073806961,0.233181254488122
"713","P26","13plus6","Core 2",2417.1678,"1-4-1-4",0.447505928245833,0.23561433247276
"782","P26","13plus6","Core 2",2434.183,"2-4-0-5",0.524015193464091,0.281762992925922
"542","P26","13plus6","Core 2",2445.199,"3-5-0-3",0.53212379075047,0.272140122874111
"762","P26","13plus6","Core 2",2475.2096,"2-5-0-4",0.402210114613108,0.0175735240314638
"513","P26","13plus6","Core 2",2503.2046,"2-3-2-3",0,0
"1092","P26","13plus6","Core 2",2505.2202,"1-5-0-5",0,0
"2912","P26","13plus6","Polyhexose",2518.1976,"0-0-0-12",0,0
"592","P26","13plus6","Core 2",2520.2198,"3-3-1-4",0,0
"642","P26","13plus6","Core 2",2537.235,"4-3-0-5",0,0
"582","P26","13plus6","Core 2",2561.2464,"3-4-1-3",0,0
"932","P26","13plus6","Core 2",2578.2616,"4-4-0-4",0,0
"802","P26","13plus6","Core 2",2591.257,"2-4-1-4",0,0
"672","P26","13plus6","Core 2",2604.2524,"0-4-2-4",0,0
"872","P26","13plus6","Core 2",2608.2722,"3-4-0-5",0,0
"622","P26","13plus6","Core 2",2619.2882,"4-5-0-3",0,0
"732","P26","13plus6","Core 2",2621.2676,"1-4-1-5",0,0
"792","P26","13plus6","Core 2",2638.2828,"2-4-0-6",0,0
"852","P26","13plus6","Core 2",2649.2988,"3-5-0-4",0,0
"722","P26","13plus6","Core 2",2662.2942,"1-5-1-4",0,0
"1162","P26","13plus6","Core 2",2679.3094,"2-5-0-5",0,0
"1072","P26","13plus6","Core 2",2692.3048,"0-5-1-5",0,0
"1112","P26","13plus6","Core 2",2709.32,"1-5-0-6",0,0
"772","P26","13plus6","Core 2",2720.336,"2-6-0-4",0,0
"2922","P26","13plus6","Polyhexose",2722.2974,"0-0-0-13",0,0
"1102","P26","13plus6","Core 2",2750.3466,"1-6-0-5",0,0
"1012","P26","13plus6","Core 2",2752.3508,"5-4-0-4",0,0
"892","P26","13plus6","Core 2",2765.3462,"3-4-1-4",0,0
"742","P26","13plus6","Core 2",2778.3416,"1-4-2-4",0,0
"1562","P26","13plus6","Core 2",2780.3572,"0-6-0-6",0,0
"962","P26","13plus6","Core 2",2782.3614,"4-4-0-5",0,0
"822","P26","13plus6","Core 2",2795.3568,"2-4-1-5",0,0
"882","P26","13plus6","Core 2",2812.372,"3-4-0-6",0,0
"942","P26","13plus6","Core 2",2823.388,"4-5-0-4",0,0
"813","P26","13plus6","Core 2",2836.3834,"2-5-1-4",0,0
"1252","P26","13plus6","Core 2",2853.3986,"3-5-0-5",0,0
"1122","P26","13plus6","Core 2",2866.394,"1-5-1-5",0,0
"1192","P26","13plus6","Core 2",2883.4092,"2-5-0-6",0,0
"862","P26","13plus6","Core 2",2894.4252,"3-6-0-4",0,0
"1172","P26","13plus6","Core 2",2924.4358,"2-6-0-5",0,0
"2932","P26","13plus6","Polyhexose",2926.3972,"0-0-0-14",0,0
"982","P26","13plus6","Core 2",2939.4354,"4-4-1-4",0,0
"832","P26","13plus6","Core 2",2952.4308,"2-4-2-4",0,0
"1592","P26","13plus6","Core 2",2954.4464,"1-6-0-6",0,0
"1042","P26","13plus6","Core 2",2956.4506,"5-4-0-5",0,0
"912","P26","13plus6","Core 2",2969.446,"3-4-1-5",0,0
"972","P26","13plus6","Core 2",2986.4612,"4-4-0-6",0,0
"1022","P26","13plus6","Core 2",2997.4772,"5-5-0-4",0,0
"120","P9","25plus3","Core 1",534.2262,"0-1-0-1",272.473219501572,0.970957971405172
"2833","P9","25plus3","STn",691.3002,"0-1-1-0",403.849818650894,0.920178172457592
"414","P9","25plus3","Core 1",708.3154,"1-1-0-1",140.821678711824,0.409307585830037
"214","P9","25plus3","Core 1",895.4,"0-1-1-1",92.0754214883906,0.91064878364112
"614","P9","25plus3","Core 1",912.4152,"1-1-0-2",165.41181756648,0.846712138281191
"514","P9","25plus3","Core 1",953.4418,"1-2-0-1",32.2918275005403,0.413303463592452
"108","P9","25plus3","Core 2",983.4524,"0-2-0-2",173.025466037109,0.981106953852944
"714","P9","25plus3","Core 1",1069.4892,"1-1-1-1",29.2229237731622,0.853366901233816
"2843","P9","25plus3","Polyhexose",1089.499,"0-0-0-5",61.9337410872149,0.989044396072891
"133","P9","25plus3","Core 2",1157.5416,"1-2-0-2",136.265006456588,0.987260233190704
"314","P9","25plus3","Core 1",1256.5738,"0-1-2-1",26.2078809278081,0.991911790919023
"99","P9","25plus3","Core 1",1273.589,"1-1-1-2",11.7926999036857,0.70378571259399
"2853","P9","25plus3","Polyhexose",1293.5988,"0-0-0-6",25.3871099219736,0.990526220372403
"814","P9","25plus3","Core 1",1314.6156,"1-2-1-1",7.21166866037187,0.23230816934975
"203","P9","25plus3","Core 2",1331.6308,"2-2-0-2",18.2293917508466,0.98635910059503
"1110","P9","25plus3","Core 2",1344.6262,"0-2-1-2",20.068196304564,0.999278436207505
"153","P9","25plus3","Core 2",1361.6414,"1-2-0-3",9.99060754578033,0.988797174908709
"143","P9","25plus3","Core 2",1402.668,"1-3-0-2",6.30683562954619,0.458220186938553
"333","P9","25plus3","Core 2",1432.6786,"0-3-0-3",10.815471277299,0.990249708336587
"2863","P9","25plus3","Polyhexose",1497.6986,"0-0-0-7",7.42136280277403,0.965001693376195
"2810","P9","25plus3","Core 2",1505.72,"3-2-0-2",9.76221757292179,0.849147102056149
"163","P9","25plus3","Core 2",1518.7154,"1-2-1-2",66.9306739950152,0.993850670643019
"233","P9","25plus3","Core 2",1535.7306,"2-2-0-3",5.68706775456578,0.00118701674701167
"215","P9","25plus3","Core 2",1576.7572,"2-3-0-2",3.6764046935965,0.624770407813964
"363","P9","25plus3","Core 2",1606.7678,"1-3-0-3",25.83901434927,0.833870706873598
"253","P9","25plus3","Core 2",1692.8046,"2-2-1-2",3.60230293466968,0.572894259401568
"2873","P9","25plus3","Polyhexose",1701.7984,"0-0-0-8",2.87650252917682,0.752005336645627
"123","P9","25plus3","Core 2",1705.8,"0-2-2-2",7.46481779632498,0.752005336645627
"315","P9","25plus3","Core 2",1709.8198,"3-2-0-3",1.57142285009809,0.752005336645627
"183","P9","25plus3","Core 2",1722.8152,"1-2-1-3",2.84314644660991,0.876497646189017
"243","P9","25plus3","Core 2",1739.8304,"2-2-0-4",2.33623959965241,0.127451974546126
"296","P9","25plus3","Core 2",1750.8464,"3-3-0-2",4.2690637309644,0.448593092382973
"173","P9","25plus3","Core 2",1763.8418,"1-3-1-2",3.89815781480894,0.425234449651085
"433","P9","25plus3","Core 2",1780.857,"2-3-0-3",28.9655605533749,0.993066067166941
"343","P9","25plus3","Core 2",1793.8524,"0-3-1-3",3.79701584722213,0.0854187532750091
"383","P9","25plus3","Core 2",1810.8676,"1-3-0-4",3.6374490445847,0.773894363569311
"223","P9","25plus3","Core 2",1821.8836,"2-4-0-2",3.13345738318587,0.383244590377472
"373","P9","25plus3","Core 2",1851.8942,"1-4-0-3",3.39437785213858,0.802155283215027
"193","P9","25plus3","Core 2",1879.8892,"1-2-2-2",19.8042168585279,0.950337954474154
"653","P9","25plus3","Core 2",1881.9048,"0-4-0-4",2.32941250086691,0.950337954474154
"273","P9","25plus3","Core 2",1896.9044,"2-2-1-3",2.74544810138529,0.672944492042472
"2883","P9","25plus3","Polyhexose",1905.8982,"0-0-0-9",2.28416628831977,0.772207675806331
"323","P9","25plus3","Core 2",1913.9196,"3-2-0-4",1.63627663014251,0.423596239165969
"263","P9","25plus3","Core 2",1937.931,"2-3-1-2",2.2720362141128,0.0334916078396813
"523","P9","25plus3","Core 2",1954.9462,"3-3-0-3",3.62800004961671,0.881064862694377
"393","P9","25plus3","Core 2",1967.9416,"1-3-1-3",3.68371459314615,0.88775059590899
"463","P9","25plus3","Core 2",1984.9568,"2-3-0-4",1.25883552589856,0.0535350664500981
"303","P9","25plus3","Core 2",1995.9728,"3-4-0-2",1.49835807725882,0.512519712153816
"443","P9","25plus3","Core 2",2025.9834,"2-4-0-3",1.57973057653576,0.420647239597704
"683","P9","25plus3","Core 2",2055.994,"1-4-0-4",4.14809201034325,0.962900521048274
"2893","P9","25plus3","Polyhexose",2109.998,"0-0-0-10",2.21206496242336,0.591102605617126
"603","P9","25plus3","Core 2",2129.0354,"4-3-0-3",1.96058596423989,0.722679002592653
"483","P9","25plus3","Core 2",2142.0308,"2-3-1-3",4.02030852931885,0.898848514430836
"353","P9","25plus3","Core 2",2155.0262,"0-3-2-3",1.78192108916453,0.59654705543792
"553","P9","25plus3","Core 2",2159.046,"3-3-0-4",1.48057729956338,0.59654705543792
"415","P9","25plus3","Core 2",2172.0414,"1-3-1-4",1.39899057205011,0.526618074469962
"473","P9","25plus3","Core 2",2189.0566,"2-3-0-5",1.50810550969275,0.0694816107241777
"533","P9","25plus3","Core 2",2200.0726,"3-4-0-3",1.52675106932236,0.0220121682571895
"403","P9","25plus3","Core 2",2213.068,"1-4-1-3",1.56728200404488,0.113290857230761
"753","P9","25plus3","Core 2",2230.0832,"2-4-0-4",2.42871815959508,0.722620589311588
"663","P9","25plus3","Core 2",2243.0786,"0-4-1-4",1.67952540923437,0.781551334893183
"703","P9","25plus3","Core 2",2260.0938,"1-4-0-5",2.37243352794644,0.963830641886024
"453","P9","25plus3","Core 2",2271.1098,"2-5-0-3",1.13849152604768,0.000163907037091376
"693","P9","25plus3","Core 2",2301.1204,"1-5-0-4",2.07620665537352,0.920870202359935
"2903","P9","25plus3","Polyhexose",2314.0978,"0-0-0-11",0.920756713471835,0.250240772784276
"573","P9","25plus3","Core 2",2316.12,"3-3-1-3",0.958768851367036,0.250240772784276
"423","P9","25plus3","Core 2",2329.1154,"1-3-2-3",1.34016861111595,0.530700436043844
"1063","P9","25plus3","Core 2",2331.131,"0-5-0-5",0.826715025894929,0.530700436043844
"633","P9","25plus3","Core 2",2333.1352,"4-3-0-4",0.905324794250626,0.530700436043844
"503","P9","25plus3","Core 2",2346.1306,"2-3-1-4",0.811848808054087,0.39009050245899
"563","P9","25plus3","Core 2",2363.1458,"3-3-0-5",0.876219996212667,0.00874837704938778
"615","P9","25plus3","Core 2",2374.1618,"4-4-0-3",2.19603452306831,0.761653217470678
"493","P9","25plus3","Core 2",2387.1572,"2-4-1-3",1.52444781400054,0.464903054609447
"843","P9","25plus3","Core 2",2404.1724,"3-4-0-4",2.7607508731487,0.868633872816935
"715","P9","25plus3","Core 2",2417.1678,"1-4-1-4",1.59487900648419,0.612151819582517
"783","P9","25plus3","Core 2",2434.183,"2-4-0-5",1.05352662627174,0.66504008147467
"543","P9","25plus3","Core 2",2445.199,"3-5-0-3",1.06615208650669,0.21364070796781
"763","P9","25plus3","Core 2",2475.2096,"2-5-0-4",1.16388073053375,0.0983499783259471
"515","P9","25plus3","Core 2",2503.2046,"2-3-2-3",0,0
"1093","P9","25plus3","Core 2",2505.2202,"1-5-0-5",0,0
"2913","P9","25plus3","Polyhexose",2518.1976,"0-0-0-12",0,0
"593","P9","25plus3","Core 2",2520.2198,"3-3-1-4",0,0
"643","P9","25plus3","Core 2",2537.235,"4-3-0-5",0,0
"583","P9","25plus3","Core 2",2561.2464,"3-4-1-3",0,0
"933","P9","25plus3","Core 2",2578.2616,"4-4-0-4",0,0
"803","P9","25plus3","Core 2",2591.257,"2-4-1-4",0,0
"673","P9","25plus3","Core 2",2604.2524,"0-4-2-4",0,0
"873","P9","25plus3","Core 2",2608.2722,"3-4-0-5",0,0
"623","P9","25plus3","Core 2",2619.2882,"4-5-0-3",0,0
"733","P9","25plus3","Core 2",2621.2676,"1-4-1-5",0,0
"793","P9","25plus3","Core 2",2638.2828,"2-4-0-6",0,0
"853","P9","25plus3","Core 2",2649.2988,"3-5-0-4",0,0
"723","P9","25plus3","Core 2",2662.2942,"1-5-1-4",0,0
"1163","P9","25plus3","Core 2",2679.3094,"2-5-0-5",0,0
"1073","P9","25plus3","Core 2",2692.3048,"0-5-1-5",0,0
"1113","P9","25plus3","Core 2",2709.32,"1-5-0-6",0,0
"773","P9","25plus3","Core 2",2720.336,"2-6-0-4",0,0
"2923","P9","25plus3","Polyhexose",2722.2974,"0-0-0-13",0,0
"1103","P9","25plus3","Core 2",2750.3466,"1-6-0-5",0,0
"1013","P9","25plus3","Core 2",2752.3508,"5-4-0-4",0,0
"893","P9","25plus3","Core 2",2765.3462,"3-4-1-4",0,0
"743","P9","25plus3","Core 2",2778.3416,"1-4-2-4",0,0
"1563","P9","25plus3","Core 2",2780.3572,"0-6-0-6",0,0
"963","P9","25plus3","Core 2",2782.3614,"4-4-0-5",0,0
"823","P9","25plus3","Core 2",2795.3568,"2-4-1-5",0,0
"883","P9","25plus3","Core 2",2812.372,"3-4-0-6",0,0
"943","P9","25plus3","Core 2",2823.388,"4-5-0-4",0,0
"815","P9","25plus3","Core 2",2836.3834,"2-5-1-4",0,0
"1253","P9","25plus3","Core 2",2853.3986,"3-5-0-5",0,0
"1123","P9","25plus3","Core 2",2866.394,"1-5-1-5",0,0
"1193","P9","25plus3","Core 2",2883.4092,"2-5-0-6",0,0
"863","P9","25plus3","Core 2",2894.4252,"3-6-0-4",0,0
"1173","P9","25plus3","Core 2",2924.4358,"2-6-0-5",0,0
"2933","P9","25plus3","Polyhexose",2926.3972,"0-0-0-14",0,0
"983","P9","25plus3","Core 2",2939.4354,"4-4-1-4",0,0
"833","P9","25plus3","Core 2",2952.4308,"2-4-2-4",0,0
"1593","P9","25plus3","Core 2",2954.4464,"1-6-0-6",0,0
"1043","P9","25plus3","Core 2",2956.4506,"5-4-0-5",0,0
"913","P9","25plus3","Core 2",2969.446,"3-4-1-5",0,0
"973","P9","25plus3","Core 2",2986.4612,"4-4-0-6",0,0
"1023","P9","25plus3","Core 2",2997.4772,"5-5-0-4",0,0
"124","P4","20plus5","Core 1",534.2262,"0-1-0-1",360.774189688429,0.997901225076026
"2834","P4","20plus5","STn",691.3002,"0-1-1-0",393.018399472269,0.991141283511001
"416","P4","20plus5","Core 1",708.3154,"1-1-0-1",885.440516913351,0.999933244932032
"216","P4","20plus5","Core 1",895.4,"0-1-1-1",303.325336926346,0.996028917063194
"616","P4","20plus5","Core 1",912.4152,"1-1-0-2",473.432979122648,0.996561970653832
"516","P4","20plus5","Core 1",953.4418,"1-2-0-1",61.1798740015756,0.357461554763657
"1010","P4","20plus5","Core 2",983.4524,"0-2-0-2",1139.91087096216,0.997939398821135
"716","P4","20plus5","Core 1",1069.4892,"1-1-1-1",50.3650316048876,0.986074135487335
"2844","P4","20plus5","Polyhexose",1089.499,"0-0-0-5",22.4658020634227,0.755875656642385
"134","P4","20plus5","Core 2",1157.5416,"1-2-0-2",510.355127925253,0.996179354042311
"316","P4","20plus5","Core 1",1256.5738,"0-1-2-1",166.786246454579,0.998577147400508
"910","P4","20plus5","Core 1",1273.589,"1-1-1-2",19.8037092807554,0.99492238622063
"2854","P4","20plus5","Polyhexose",1293.5988,"0-0-0-6",10.6520051225066,0.930074384551513
"816","P4","20plus5","Core 1",1314.6156,"1-2-1-1",20.0047063650874,0.286975325913581
"204","P4","20plus5","Core 2",1331.6308,"2-2-0-2",301.700426968146,0.98064306256774
"1114","P4","20plus5","Core 2",1344.6262,"0-2-1-2",369.000768902453,0.992480785756197
"154","P4","20plus5","Core 2",1361.6414,"1-2-0-3",205.26147821643,0.994518835812494
"144","P4","20plus5","Core 2",1402.668,"1-3-0-2",13.9933674552438,0.0150042493119026
"334","P4","20plus5","Core 2",1432.6786,"0-3-0-3",57.780686956071,0.99907640626293
"2864","P4","20plus5","Polyhexose",1497.6986,"0-0-0-7",3.39608590530816,0.252598550819262
"2811","P4","20plus5","Core 2",1505.72,"3-2-0-2",68.8028083284399,0.648871786034338
"164","P4","20plus5","Core 2",1518.7154,"1-2-1-2",190.731738602804,0.929967709845418
"234","P4","20plus5","Core 2",1535.7306,"2-2-0-3",327.345183870996,0.99527157536354
"217","P4","20plus5","Core 2",1576.7572,"2-3-0-2",9.52284396854977,0.00546679709577068
"364","P4","20plus5","Core 2",1606.7678,"1-3-0-3",39.9495007409239,0.989738988004018
"254","P4","20plus5","Core 2",1692.8046,"2-2-1-2",81.2036222677338,0.884145595406819
"2874","P4","20plus5","Polyhexose",1701.7984,"0-0-0-8",3.18674747040683,0.977950144668846
"126","P4","20plus5","Core 2",1705.8,"0-2-2-2",107.374221065565,0.977950144668846
"317","P4","20plus5","Core 2",1709.8198,"3-2-0-3",185.030766318903,0.977950144668846
"184","P4","20plus5","Core 2",1722.8152,"1-2-1-3",106.990770073101,0.968927822094441
"244","P4","20plus5","Core 2",1739.8304,"2-2-0-4",56.5668968839475,0.98591561048343
"297","P4","20plus5","Core 2",1750.8464,"3-3-0-2",5.74740118430652,0.408988038978769
"174","P4","20plus5","Core 2",1763.8418,"1-3-1-2",4.85954821377039,0.22640359713033
"434","P4","20plus5","Core 2",1780.857,"2-3-0-3",28.2152970456533,0.988340903537477
"344","P4","20plus5","Core 2",1793.8524,"0-3-1-3",16.0225331466609,0.983546705825633
"384","P4","20plus5","Core 2",1810.8676,"1-3-0-4",8.65429327533922,0.980091207757439
"224","P4","20plus5","Core 2",1821.8836,"2-4-0-2",3.14639187040244,0.231507423069715
"374","P4","20plus5","Core 2",1851.8942,"1-4-0-3",5.78986227147271,0.778218092966542
"194","P4","20plus5","Core 2",1879.8892,"1-2-2-2",30.7378871191985,0.83390644644568
"654","P4","20plus5","Core 2",1881.9048,"0-4-0-4",21.9179919467476,0.83390644644568
"274","P4","20plus5","Core 2",1896.9044,"2-2-1-3",112.504745245476,0.995848439068221
"2884","P4","20plus5","Polyhexose",1905.8982,"0-0-0-9",5.8756289475141,0.83087005115973
"324","P4","20plus5","Core 2",1913.9196,"3-2-0-4",55.609320090618,0.988173322684473
"264","P4","20plus5","Core 2",1937.931,"2-3-1-2",2.77892984028444,0.524804076567245
"524","P4","20plus5","Core 2",1954.9462,"3-3-0-3",12.19998057001,0.933651336628284
"394","P4","20plus5","Core 2",1967.9416,"1-3-1-3",11.5425600384926,0.867572177536961
"464","P4","20plus5","Core 2",1984.9568,"2-3-0-4",9.82025873468979,0.937578400559253
"304","P4","20plus5","Core 2",1995.9728,"3-4-0-2",1.65064128706511,0.759845660132425
"444","P4","20plus5","Core 2",2025.9834,"2-4-0-3",2.08361263459882,0.313762996847674
"684","P4","20plus5","Core 2",2055.994,"1-4-0-4",4.90900958867701,0.988194706783446
"2894","P4","20plus5","Polyhexose",2109.998,"0-0-0-10",1.94309526799206,0.688562979106604
"604","P4","20plus5","Core 2",2129.0354,"4-3-0-3",4.5692662188442,0.958429411544359
"484","P4","20plus5","Core 2",2142.0308,"2-3-1-3",4.89409504056577,0.811097359306732
"354","P4","20plus5","Core 2",2155.0262,"0-3-2-3",3.96709171351879,0.908875614741082
"554","P4","20plus5","Core 2",2159.046,"3-3-0-4",5.17597581279241,0.908875614741082
"417","P4","20plus5","Core 2",2172.0414,"1-3-1-4",3.06775481199799,0.866279848787125
"474","P4","20plus5","Core 2",2189.0566,"2-3-0-5",3.00487617498331,0.978482875302397
"534","P4","20plus5","Core 2",2200.0726,"3-4-0-3",1.54804131415575,0.226738039595156
"404","P4","20plus5","Core 2",2213.068,"1-4-1-3",1.45659079210945,0.637211836948911
"754","P4","20plus5","Core 2",2230.0832,"2-4-0-4",3.41606709319424,0.9255081297319
"664","P4","20plus5","Core 2",2243.0786,"0-4-1-4",2.19991979020329,0.0354074229602574
"704","P4","20plus5","Core 2",2260.0938,"1-4-0-5",2.15158731553672,0.811347377562284
"454","P4","20plus5","Core 2",2271.1098,"2-5-0-3",1.51767036854342,0.169874039646898
"694","P4","20plus5","Core 2",2301.1204,"1-5-0-4",1.54296902436815,3.87426338115721e-05
"2904","P4","20plus5","Polyhexose",2314.0978,"0-0-0-11",0.833945377448447,0.375785616316716
"574","P4","20plus5","Core 2",2316.12,"3-3-1-3",1.57917003944446,0.375785616316716
"424","P4","20plus5","Core 2",2329.1154,"1-3-2-3",1.84362486777856,0.54383419426485
"1064","P4","20plus5","Core 2",2331.131,"0-5-0-5",0.616376308469628,0.54383419426485
"634","P4","20plus5","Core 2",2333.1352,"4-3-0-4",2.14968087882863,0.54383419426485
"504","P4","20plus5","Core 2",2346.1306,"2-3-1-4",1.66665216118482,0.226428423780155
"564","P4","20plus5","Core 2",2363.1458,"3-3-0-5",2.0060432061192,0.796822005132498
"617","P4","20plus5","Core 2",2374.1618,"4-4-0-3",0.952304863973098,0.106514469160542
"494","P4","20plus5","Core 2",2387.1572,"2-4-1-3",1.11938928607396,0.613754593398126
"844","P4","20plus5","Core 2",2404.1724,"3-4-0-4",1.60033947474982,0.697160915070981
"717","P4","20plus5","Core 2",2417.1678,"1-4-1-4",1.52917708420508,0.215912285209786
"784","P4","20plus5","Core 2",2434.183,"2-4-0-5",1.76361559769352,0.758266381734523
"544","P4","20plus5","Core 2",2445.199,"3-5-0-3",0.956876301508433,0.0088567612851792
"764","P4","20plus5","Core 2",2475.2096,"2-5-0-4",1.06039362016524,0.108779660893714
"517","P4","20plus5","Core 2",2503.2046,"2-3-2-3",0,0
"1094","P4","20plus5","Core 2",2505.2202,"1-5-0-5",0,0
"2914","P4","20plus5","Polyhexose",2518.1976,"0-0-0-12",0,0
"594","P4","20plus5","Core 2",2520.2198,"3-3-1-4",0,0
"644","P4","20plus5","Core 2",2537.235,"4-3-0-5",0,0
"584","P4","20plus5","Core 2",2561.2464,"3-4-1-3",0,0
"934","P4","20plus5","Core 2",2578.2616,"4-4-0-4",0,0
"804","P4","20plus5","Core 2",2591.257,"2-4-1-4",0,0
"674","P4","20plus5","Core 2",2604.2524,"0-4-2-4",0,0
"874","P4","20plus5","Core 2",2608.2722,"3-4-0-5",0,0
"624","P4","20plus5","Core 2",2619.2882,"4-5-0-3",0,0
"734","P4","20plus5","Core 2",2621.2676,"1-4-1-5",0,0
"794","P4","20plus5","Core 2",2638.2828,"2-4-0-6",0,0
"854","P4","20plus5","Core 2",2649.2988,"3-5-0-4",0,0
"724","P4","20plus5","Core 2",2662.2942,"1-5-1-4",0,0
"1164","P4","20plus5","Core 2",2679.3094,"2-5-0-5",0,0
"1074","P4","20plus5","Core 2",2692.3048,"0-5-1-5",0,0
"1115","P4","20plus5","Core 2",2709.32,"1-5-0-6",0,0
"774","P4","20plus5","Core 2",2720.336,"2-6-0-4",0,0
"2924","P4","20plus5","Polyhexose",2722.2974,"0-0-0-13",0,0
"1104","P4","20plus5","Core 2",2750.3466,"1-6-0-5",0,0
"1014","P4","20plus5","Core 2",2752.3508,"5-4-0-4",0,0
"894","P4","20plus5","Core 2",2765.3462,"3-4-1-4",0,0
"744","P4","20plus5","Core 2",2778.3416,"1-4-2-4",0,0
"1564","P4","20plus5","Core 2",2780.3572,"0-6-0-6",0,0
"964","P4","20plus5","Core 2",2782.3614,"4-4-0-5",0,0
"824","P4","20plus5","Core 2",2795.3568,"2-4-1-5",0,0
"884","P4","20plus5","Core 2",2812.372,"3-4-0-6",0,0
"944","P4","20plus5","Core 2",2823.388,"4-5-0-4",0,0
"817","P4","20plus5","Core 2",2836.3834,"2-5-1-4",0,0
"1254","P4","20plus5","Core 2",2853.3986,"3-5-0-5",0,0
"1124","P4","20plus5","Core 2",2866.394,"1-5-1-5",0,0
"1194","P4","20plus5","Core 2",2883.4092,"2-5-0-6",0,0
"864","P4","20plus5","Core 2",2894.4252,"3-6-0-4",0,0
"1174","P4","20plus5","Core 2",2924.4358,"2-6-0-5",0,0
"2934","P4","20plus5","Polyhexose",2926.3972,"0-0-0-14",0,0
"984","P4","20plus5","Core 2",2939.4354,"4-4-1-4",0,0
"834","P4","20plus5","Core 2",2952.4308,"2-4-2-4",0,0
"1594","P4","20plus5","Core 2",2954.4464,"1-6-0-6",0,0
"1044","P4","20plus5","Core 2",2956.4506,"5-4-0-5",0,0
"914","P4","20plus5","Core 2",2969.446,"3-4-1-5",0,0
"974","P4","20plus5","Core 2",2986.4612,"4-4-0-6",0,0
"1024","P4","20plus5","Core 2",2997.4772,"5-5-0-4",0,0
