,dHex_count,HexNAc_count,NeuAc_count,Hex_count,mass,Glycan_type,Intensity,Rsquared,Sample_collection_time,Sample_name,Sample_collection
1641,4,0,0,2,3623.7872,Tri,3.94383534999034,0.966015418337619,20plus5,P4,P4-20plus5
1642,1,2,0,0,3632.799,Tetra,6.65814866894468,0.955799464027587,20plus5,P4,P4-20plus5
1643,5,1,0,0,3634.8032,Tri,0.306490083856224,0.955799464027587,20plus5,P4,P4-20plus5
1644,2,0,1,2,3636.7826,Tri,2.46216463157241,0.955799464027587,20plus5,P4,P4-20plus5
1645,3,1,1,0,3647.7986,Tri,14.0635207033337,0.975452162547409,20plus5,P4,P4-20plus5
1646,1,1,2,0,3660.794,Tri,22.0092291809861,0.989890980375412,20plus5,P4,P4-20plus5
1647,0,1,0,0,3662.783,Penta,3.97909020819155,0.989890980375412,20plus5,P4,P4-20plus5
1648,4,0,0,0,3664.8138,Tetra,16.457203372444,0.989890980375412,20plus5,P4,P4-20plus5
1649,5,3,0,0,3675.8298,Bi,4.92991417138477,0.996614801643932,20plus5,P4,P4-20plus5
1650,2,0,1,0,3677.8092,Tetra,36.3608966637066,0.996614801643932,20plus5,P4,P4-20plus5
1651,4,2,0,0,3705.8404,Tri,2.57542401859817,0.976055948612271,20plus5,P4,P4-20plus5
1652,1,0,1,1,3707.8198,Tetra,3.21338267173177,0.976055948612271,20plus5,P4,P4-20plus5
1653,3,1,0,0,3735.851,Tetra,6.49466158081222,0.98303001841766,20plus5,P4,P4-20plus5
1654,7,0,0,0,3737.8552,Tri,20.5960456924389,0.98303001841766,20plus5,P4,P4-20plus5
1655,1,1,1,0,3748.8464,Tetra,14.8362338797858,0.948739170825325,20plus5,P4,P4-20plus5
1656,5,0,1,0,3750.8506,Tri,3.10160031644726,0.948739170825325,20plus5,P4,P4-20plus5
1657,3,0,2,0,3763.846,Tri,9.29043472535333,0.988630165405048,20plus5,P4,P4-20plus5
1658,2,0,0,0,3765.8616,Penta,9.39375600759141,0.988630165405048,20plus5,P4,P4-20plus5
1659,6,0,0,1,3767.8658,Tri,0.916994239820038,0.988630165405048,20plus5,P4,P4-20plus5
1660,1,0,3,0,3776.8414,Tri,97.6298512656943,0.993397142893441,20plus5,P4,P4-20plus5
1661,0,0,1,0,3778.857,Penta,0.0,0.993397142893441,20plus5,P4,P4-20plus5
1662,4,0,1,1,3780.8612,Tri,6.05821609265459,0.993397142893441,20plus5,P4,P4-20plus5
1663,2,2,0,0,3806.8882,Tetra,4.87144523508085,0.952594495867346,20plus5,P4,P4-20plus5
1664,6,1,0,0,3808.8924,Tri,0.0,0.952594495867346,20plus5,P4,P4-20plus5
1665,3,0,1,2,3810.8718,Tri,3.24981574809915,0.952594495867346,20plus5,P4,P4-20plus5
1666,4,1,1,0,3821.8878,Tri,5.65706002791787,0.958802809779617,20plus5,P4,P4-20plus5
1667,2,1,2,0,3834.8832,Tri,21.5600112598183,0.994581669747594,20plus5,P4,P4-20plus5
1668,1,1,0,0,3836.8722,Penta,4.21726243337588,0.994581669747594,20plus5,P4,P4-20plus5
1669,5,0,0,0,3838.903,Tetra,10.2222471195671,0.994581669747594,20plus5,P4,P4-20plus5
1670,0,1,3,0,3847.8786,Tri,3.86912670024481,0.988221492211508,20plus5,P4,P4-20plus5
1671,3,0,1,0,3851.8984,Tetra,65.1117783804985,0.988221492211508,20plus5,P4,P4-20plus5
1672,1,0,2,0,3864.8938,Tetra,24.8763755610281,0.992253420149181,20plus5,P4,P4-20plus5
1673,0,0,0,0,3866.9094,Hexa,7.58635199507911,0.992253420149181,20plus5,P4,P4-20plus5
1674,4,0,0,1,3868.9136,Tetra,9.634255244539,0.992253420149181,20plus5,P4,P4-20plus5
1675,5,2,0,0,3879.9296,Tri,3.3653975565632,0.978396837724983,20plus5,P4,P4-20plus5
1676,2,0,1,1,3881.909,Tetra,6.00901399512954,0.978396837724983,20plus5,P4,P4-20plus5
1677,2,1,1,0,3922.9356,Tetra,7.11564636948463,0.99335762938593,20plus5,P4,P4-20plus5
1678,6,0,1,0,3924.9398,Tri,0.805353696141053,0.99335762938593,20plus5,P4,P4-20plus5
1679,0,1,2,0,3935.931,Tetra,1.8828381114124,0.994615988715412,20plus5,P4,P4-20plus5
1680,4,0,2,0,3937.9352,Tri,2.4771463885597,0.994615988715412,20plus5,P4,P4-20plus5
1681,3,0,0,0,3939.9508,Penta,8.77613220110155,0.994615988715412,20plus5,P4,P4-20plus5
1682,7,0,0,1,3941.955,Tri,0.0,0.994615988715412,20plus5,P4,P4-20plus5
1683,2,0,3,0,3950.9306,Tri,4.55592616223543,0.997398646231251,20plus5,P4,P4-20plus5
1684,1,0,1,0,3952.9462,Penta,10.9867517579268,0.997398646231251,20plus5,P4,P4-20plus5
1685,5,0,1,1,3954.9504,Tri,2.31108091183384,0.997398646231251,20plus5,P4,P4-20plus5
1686,2,3,1,0,3963.9622,Tri,1.2382599124752,0.979103397250508,20plus5,P4,P4-20plus5
1687,3,0,2,1,3967.9458,Tri,4.19272571824282,0.979103397250508,20plus5,P4,P4-20plus5
1688,2,0,0,1,3969.988,Penta,1.56829934035122,0.979103397250508,20plus5,P4,P4-20plus5
1689,6,0,0,2,3971.9656,Tri,1.18524947414942,0.979103397250508,20plus5,P4,P4-20plus5
1690,3,2,0,0,3980.9774,Tetra,1.81031364266153,0.94032708306076,20plus5,P4,P4-20plus5
1691,7,1,0,0,3982.9816,Tri,0.531563042966069,0.94032708306076,20plus5,P4,P4-20plus5
1692,4,0,1,2,3984.961,Tri,2.63894132854586,0.94032708306076,20plus5,P4,P4-20plus5
1693,3,1,2,0,4008.9724,Tri,5.79206168917733,0.992141091643033,20plus5,P4,P4-20plus5
1694,2,1,0,0,4010.9614,Penta,1.44202867578431,0.992141091643033,20plus5,P4,P4-20plus5
1695,6,0,0,0,4012.9922,Tetra,4.84644963330324,0.992141091643033,20plus5,P4,P4-20plus5
1696,1,1,3,0,4021.9678,Tri,7.97282866246597,0.989419517126941,20plus5,P4,P4-20plus5
1697,0,1,1,0,4023.9568,Penta,2.93177756301961,0.989419517126941,20plus5,P4,P4-20plus5
1698,4,0,1,0,4025.9876,Tetra,24.6601458504751,0.989419517126941,20plus5,P4,P4-20plus5
1699,2,0,2,0,4038.983,Tetra,16.2393335993039,0.995425237008528,20plus5,P4,P4-20plus5
1700,1,0,0,0,4040.9986,Hexa,6.38141531545149,0.995425237008528,20plus5,P4,P4-20plus5
1701,5,0,0,1,4043.0028,Tetra,4.69921714259064,0.995425237008528,20plus5,P4,P4-20plus5
1702,0,0,3,0,4051.9784,Tetra,9.89755873555767,0.995556384046637,20plus5,P4,P4-20plus5
1703,6,2,0,0,4054.0188,Tri,0.932898364182267,0.995556384046637,20plus5,P4,P4-20plus5
1704,3,0,1,1,4055.9982,Tetra,7.01595838508657,0.995556384046637,20plus5,P4,P4-20plus5
1705,4,2,1,0,4067.0142,Tri,1.49021744638319,0.920368826272453,20plus5,P4,P4-20plus5
1706,1,0,2,1,4068.9936,Tetra,2.24201449826169,0.920368826272453,20plus5,P4,P4-20plus5
1707,4,0,0,2,4073.0134,Tetra,1.8958910766576,0.920368826272453,20plus5,P4,P4-20plus5
1708,2,2,2,0,4080.0096,Tri,0.97654361758376,0.92839370711394,20plus5,P4,P4-20plus5
1709,1,2,0,0,4081.972,Penta,0.870274968711541,0.92839370711394,20plus5,P4,P4-20plus5
1710,5,1,0,0,4084.0294,Tetra,0.501694964460531,0.92839370711394,20plus5,P4,P4-20plus5
1711,2,0,1,2,4086.0088,Tetra,0.905896920979222,0.92839370711394,20plus5,P4,P4-20plus5
1712,3,1,1,0,4097.0248,Tetra,3.85654517255784,0.979812415267136,20plus5,P4,P4-20plus5
1713,1,1,2,0,4110.0202,Tetra,7.30223073870951,0.989037773432465,20plus5,P4,P4-20plus5
1714,5,0,2,0,4112.0244,Tri,1.02538142216388,0.989037773432465,20plus5,P4,P4-20plus5
1715,4,0,0,0,4114.04,Penta,5.67773967819368,0.989037773432465,20plus5,P4,P4-20plus5
1716,3,0,3,0,4125.0198,Tri,3.71182967629281,0.996136604592675,20plus5,P4,P4-20plus5
1717,2,0,1,0,4127.0354,Penta,13.9936586283432,0.996136604592675,20plus5,P4,P4-20plus5
1718,6,0,1,1,4129.0396,Tri,0.0,0.996136604592675,20plus5,P4,P4-20plus5
1719,3,3,1,0,4138.0514,Tri,1.12317204714833,0.994364377835438,20plus5,P4,P4-20plus5
1720,0,0,2,0,4140.0308,Penta,1.46066975111512,0.994364377835438,20plus5,P4,P4-20plus5
1721,4,0,2,1,4142.035,Tri,3.61756792313463,0.994364377835438,20plus5,P4,P4-20plus5
1722,3,0,0,1,4144.0772,Penta,2.19639102934381,0.994364377835438,20plus5,P4,P4-20plus5
1723,7,0,0,2,4146.0548,Tri,0.0029383866150715,0.994364377835438,20plus5,P4,P4-20plus5
1724,4,2,0,0,4155.0666,Tetra,0.915275679011598,0.962908274483096,20plus5,P4,P4-20plus5
1725,1,0,1,1,4157.0726,Penta,1.13084104902067,0.962908274483096,20plus5,P4,P4-20plus5
1726,5,0,1,2,4159.0502,Tri,1.8630021904132,0.962908274483096,20plus5,P4,P4-20plus5
1727,4,1,2,0,4183.0616,Tri,1.77930449904361,0.967280087655668,20plus5,P4,P4-20plus5
1728,3,1,0,0,4185.0506,Penta,0.90121122604217,0.967280087655668,20plus5,P4,P4-20plus5
1729,7,0,0,0,4187.0814,Tetra,5.02435950964218,0.967280087655668,20plus5,P4,P4-20plus5
1730,2,1,3,0,4196.057,Tri,7.37236728340732,0.987134876142624,20plus5,P4,P4-20plus5
1731,1,1,1,0,4198.046,Penta,2.41743279793038,0.987134876142624,20plus5,P4,P4-20plus5
1732,5,0,1,0,4200.0768,Tetra,4.03935153667153,0.987134876142624,20plus5,P4,P4-20plus5
1733,3,0,2,0,4213.0722,Tetra,36.9940749690671,0.997612452112215,20plus5,P4,P4-20plus5
1734,2,0,0,0,4215.0878,Hexa,1.58440194076784,0.997612452112215,20plus5,P4,P4-20plus5
1735,6,0,0,1,4217.092,Tetra,0.853043738109604,0.997612452112215,20plus5,P4,P4-20plus5
1736,1,0,3,0,4226.0676,Tetra,14.7714661186374,0.992600576294071,20plus5,P4,P4-20plus5
1737,7,2,0,0,4228.108,Tri,4.36839355089823,0.992600576294071,20plus5,P4,P4-20plus5
1738,4,0,1,1,4230.0874,Tetra,10.7116280219794,0.992600576294071,20plus5,P4,P4-20plus5
1739,5,2,1,0,4241.1034,Tri,1.97399452224942,0.991279209746677,20plus5,P4,P4-20plus5
1740,2,0,2,1,4243.0828,Tetra,3.13360140590911,0.991279209746677,20plus5,P4,P4-20plus5
1741,1,0,0,1,4245.125,Hexa,1.00706386142291,0.991279209746677,20plus5,P4,P4-20plus5
1742,5,0,0,2,4247.1026,Tetra,1.66658134232491,0.991279209746677,20plus5,P4,P4-20plus5
1743,3,2,2,0,4254.0988,Tri,0.738388667035343,0.952455597572108,20plus5,P4,P4-20plus5
1744,2,2,0,0,4256.0612,Penta,0.793594566942039,0.952455597572108,20plus5,P4,P4-20plus5
1745,6,1,0,0,4258.1186,Tetra,0.529937992959785,0.952455597572108,20plus5,P4,P4-20plus5
1746,3,0,1,2,4260.098,Tetra,1.18736573531392,0.952455597572108,20plus5,P4,P4-20plus5
1747,4,1,1,0,4271.114,Tetra,2.50277729605155,0.971823360252526,20plus5,P4,P4-20plus5
1748,2,1,2,0,4284.1094,Tetra,3.77887489318669,0.996742948834351,20plus5,P4,P4-20plus5
1749,1,1,0,0,4286.0984,Hexa,0.874902979150823,0.996742948834351,20plus5,P4,P4-20plus5
1750,5,0,0,0,4288.1292,Penta,3.62186162531114,0.996742948834351,20plus5,P4,P4-20plus5
1751,0,1,3,0,4297.1048,Tetra,0.614085979594607,0.989783200962461,20plus5,P4,P4-20plus5
1752,4,0,3,0,4299.109,Tri,1.79250370763687,0.989783200962461,20plus5,P4,P4-20plus5
1753,3,0,1,0,4301.1246,Penta,19.7234529144455,0.989783200962461,20plus5,P4,P4-20plus5
1754,4,3,1,0,4312.1406,Tri,0.660975126727982,0.992381853106292,20plus5,P4,P4-20plus5
1755,1,0,2,0,4314.12,Penta,5.76607307797381,0.992381853106292,20plus5,P4,P4-20plus5
1756,5,0,2,1,4316.1242,Tri,3.82363847776739,0.992381853106292,20plus5,P4,P4-20plus5
1757,4,0,0,1,4318.1664,Penta,3.05576959719567,0.992381853106292,20plus5,P4,P4-20plus5
1758,5,2,0,0,4329.1558,Tetra,1.44696927494895,0.984196500509343,20plus5,P4,P4-20plus5
1759,2,0,1,1,4331.1618,Penta,1.48682837981545,0.984196500509343,20plus5,P4,P4-20plus5
1760,6,0,1,2,4333.1394,Tri,1.03812745901031,0.984196500509343,20plus5,P4,P4-20plus5
1761,5,1,2,0,4357.1508,Tri,0.823346481910519,0.97933871760818,20plus5,P4,P4-20plus5
1762,4,1,0,0,4359.1398,Penta,0.378557826226242,0.97933871760818,20plus5,P4,P4-20plus5
1763,8,0,0,0,4361.1706,Tetra,3.82620798914115,0.97933871760818,20plus5,P4,P4-20plus5
1764,0,1,2,0,4385.1306,Penta,0.713532503078276,0.992035127694833,20plus5,P4,P4-20plus5
1765,4,0,2,0,4387.1614,Tetra,2.9284611996224,0.992035127694833,20plus5,P4,P4-20plus5
1766,3,0,0,0,4389.177,Hexa,3.12761732756208,0.992035127694833,20plus5,P4,P4-20plus5
1767,7,0,0,1,4391.1812,Tetra,0.401229292522175,0.992035127694833,20plus5,P4,P4-20plus5
1768,2,0,3,0,4400.1568,Tetra,2.98585271598028,0.988547970175085,20plus5,P4,P4-20plus5
1769,1,0,1,0,4402.1724,Hexa,5.09404685588816,0.988547970175085,20plus5,P4,P4-20plus5
1770,5,0,1,1,4404.1766,Tetra,9.30535748048216,0.988547970175085,20plus5,P4,P4-20plus5
1771,0,0,4,0,4413.1522,Tetra,5.41469580537425,0.985933960785024,20plus5,P4,P4-20plus5
1772,6,2,1,0,4415.1926,Tri,0.0,0.985933960785024,20plus5,P4,P4-20plus5
1773,3,0,2,1,4417.172,Tetra,2.11753101174883,0.985933960785024,20plus5,P4,P4-20plus5
1774,2,0,0,1,4419.2142,Hexa,1.42910439402127,0.985933960785024,20plus5,P4,P4-20plus5
1775,6,0,0,2,4421.1918,Tetra,1.49340349590671,0.985933960785024,20plus5,P4,P4-20plus5
1776,4,2,2,0,4428.188,Tri,1.1812971005472,0.944207798735231,20plus5,P4,P4-20plus5
1777,3,2,0,0,4430.1504,Penta,0.704281760952834,0.944207798735231,20plus5,P4,P4-20plus5
1778,7,1,0,0,4432.2078,Tetra,0.495453630816317,0.944207798735231,20plus5,P4,P4-20plus5
1779,4,0,1,2,4434.1872,Tetra,1.449824394354,0.944207798735231,20plus5,P4,P4-20plus5
1780,3,1,2,0,4458.1986,Tetra,1.29648482879442,0.968873209779709,20plus5,P4,P4-20plus5
1781,2,1,0,0,4460.1876,Hexa,0.87585795998625,0.968873209779709,20plus5,P4,P4-20plus5
1782,6,0,0,0,4462.2184,Penta,1.8220411866823,0.968873209779709,20plus5,P4,P4-20plus5
1783,3,0,1,3,4464.1978,Tetra,0.230370875517561,0.968873209779709,20plus5,P4,P4-20plus5
1784,1,1,3,0,4471.194,Tetra,1.35753150234526,0.986093010952604,20plus5,P4,P4-20plus5
1785,7,3,0,0,4473.2344,Tri,1.14366162680453,0.986093010952604,20plus5,P4,P4-20plus5
1786,4,0,1,0,4475.2138,Penta,14.9930455981995,0.986093010952604,20plus5,P4,P4-20plus5
1787,5,3,1,0,4486.2298,Tri,0.0,0.93825866971496,20plus5,P4,P4-20plus5
1788,2,0,2,0,4488.2092,Penta,7.78768031277665,0.93825866971496,20plus5,P4,P4-20plus5
1789,5,0,0,1,4492.2556,Penta,3.69733623806522,0.93825866971496,20plus5,P4,P4-20plus5
1790,0,0,3,0,4501.2046,Penta,1.24904990561483,0.962934867052583,20plus5,P4,P4-20plus5
1791,6,2,0,0,4503.245,Tetra,0.380751975844265,0.962934867052583,20plus5,P4,P4-20plus5
1792,3,0,1,1,4505.251,Penta,2.4130815682416,0.962934867052583,20plus5,P4,P4-20plus5
1793,2,2,2,0,4529.2358,Tetra,0.465237798305469,0.981626477412732,20plus5,P4,P4-20plus5
1794,1,2,0,0,4531.1982,Hexa,0.0,0.981626477412732,20plus5,P4,P4-20plus5
1795,5,1,0,0,4533.229,Penta,0.585348394852878,0.981626477412732,20plus5,P4,P4-20plus5
1796,9,0,0,0,4535.2598,Tetra,1.39897340089131,0.981626477412732,20plus5,P4,P4-20plus5
1797,4,1,3,0,4544.2354,Tri,0.432730288044053,0.951400284549435,20plus5,P4,P4-20plus5
1798,3,1,1,0,4546.2244,Penta,0.801610806749933,0.951400284549435,20plus5,P4,P4-20plus5
1799,7,0,1,0,4548.2552,Tetra,0.421742687830789,0.951400284549435,20plus5,P4,P4-20plus5
1800,3,0,0,3,4552.33,Penta,0.469836827305,0.951400284549435,20plus5,P4,P4-20plus5
1801,5,0,2,0,4561.2506,Tetra,0.335658181710764,0.977177941428117,20plus5,P4,P4-20plus5
1802,4,0,0,0,4563.2662,Hexa,2.11269712690118,0.977177941428117,20plus5,P4,P4-20plus5
1803,8,0,0,1,4565.2704,Tetra,0.177013108354858,0.977177941428117,20plus5,P4,P4-20plus5
1804,3,0,3,0,4574.246,Tetra,1.58806978260824,0.989038981444491,20plus5,P4,P4-20plus5
1805,2,0,1,0,4576.2616,Hexa,5.03155621710945,0.989038981444491,20plus5,P4,P4-20plus5
1806,6,0,1,1,4578.2658,Tetra,0.534106289356697,0.989038981444491,20plus5,P4,P4-20plus5
1807,1,0,4,0,4587.2414,Tetra,7.12806237031773,0.998485895606495,20plus5,P4,P4-20plus5
1808,0,0,2,0,4589.257,Hexa,0.0843561836994362,0.998485895606495,20plus5,P4,P4-20plus5
1809,4,0,2,1,4591.2612,Tetra,1.80263935460114,0.998485895606495,20plus5,P4,P4-20plus5
1810,3,0,0,1,4593.3034,Hexa,0.796713886867852,0.998485895606495,20plus5,P4,P4-20plus5
1811,7,0,0,2,4595.281,Tetra,0.416272425948288,0.998485895606495,20plus5,P4,P4-20plus5
1812,5,2,2,0,4602.2772,Tri,0.854527453660538,0.966640835649934,20plus5,P4,P4-20plus5
1813,4,2,0,0,4604.2396,Penta,0.99688889577975,0.966640835649934,20plus5,P4,P4-20plus5
1814,8,1,0,0,4606.297,Tetra,0.274053757475442,0.966640835649934,20plus5,P4,P4-20plus5
1815,5,0,1,2,4608.2764,Tetra,1.12191581845059,0.966640835649934,20plus5,P4,P4-20plus5
1816,4,1,2,0,4632.2878,Tetra,0.908227346236647,0.951086768635556,20plus5,P4,P4-20plus5
1817,3,1,0,0,4634.2768,Hexa,0.157363120850664,0.951086768635556,20plus5,P4,P4-20plus5
1818,7,0,0,0,4636.3076,Penta,0.725938237572793,0.951086768635556,20plus5,P4,P4-20plus5
1819,4,0,1,3,4638.287,Tetra,0.264619368572923,0.951086768635556,20plus5,P4,P4-20plus5
1820,2,1,3,0,4645.2832,Tetra,1.04001116649378,0.993127411230597,20plus5,P4,P4-20plus5
1821,1,1,1,0,4647.2722,Hexa,0.494288816975526,0.993127411230597,20plus5,P4,P4-20plus5
1822,5,0,1,0,4649.303,Penta,5.97919675146491,0.993127411230597,20plus5,P4,P4-20plus5
1823,5,0,0,4,4655.3022,Tetra,0.455012539252604,0.980232109932686,20plus5,P4,P4-20plus5
1824,0,1,4,0,4658.2786,Tetra,0.206179780845281,0.980232109932686,20plus5,P4,P4-20plus5
1825,6,3,1,0,4660.319,Tri,0.0,0.980232109932686,20plus5,P4,P4-20plus5
1826,3,0,2,0,4662.2984,Penta,7.67542751766165,0.980232109932686,20plus5,P4,P4-20plus5
1827,6,0,0,1,4666.3448,Penta,1.97442537285924,0.980232109932686,20plus5,P4,P4-20plus5
1828,1,0,3,0,4675.2938,Penta,2.52230618861498,0.988285504631787,20plus5,P4,P4-20plus5
1829,7,2,0,0,4677.3342,Tetra,0.724487713140723,0.988285504631787,20plus5,P4,P4-20plus5
1830,4,0,1,1,4679.3402,Penta,4.2132458729381,0.988285504631787,20plus5,P4,P4-20plus5
1831,5,2,1,0,4690.3296,Tetra,0.37863921671702,0.937693981521588,20plus5,P4,P4-20plus5
1832,2,0,2,1,4692.3356,Penta,0.941147778706347,0.937693981521588,20plus5,P4,P4-20plus5
1833,5,0,0,2,4696.382,Penta,1.63273362591546,0.937693981521588,20plus5,P4,P4-20plus5
1834,2,1,2,0,4733.309,Penta,0.732857224740272,0.985330548293301,20plus5,P4,P4-20plus5
1835,6,0,2,0,4735.3398,Tetra,0.486023291026448,0.985330548293301,20plus5,P4,P4-20plus5
1836,5,0,0,0,4737.3554,Hexa,1.3310247525738,0.985330548293301,20plus5,P4,P4-20plus5
1837,9,0,0,1,4739.3596,Tetra,0.0919629901171026,0.985330548293301,20plus5,P4,P4-20plus5
1838,0,1,3,0,4746.3044,Penta,0.423131740473153,0.99299778290366,20plus5,P4,P4-20plus5
1839,4,0,3,0,4748.3352,Tetra,0.441103080362318,0.99299778290366,20plus5,P4,P4-20plus5
1840,3,0,1,0,4750.3508,Hexa,6.60107088334578,0.99299778290366,20plus5,P4,P4-20plus5
1841,7,0,1,1,4752.355,Tetra,0.0,0.99299778290366,20plus5,P4,P4-20plus5
1842,2,0,4,0,4761.3306,Tetra,0.591624915013302,0.992526171068478,20plus5,P4,P4-20plus5
1843,5,0,2,1,4765.3504,Tetra,1.29527372928998,0.992526171068478,20plus5,P4,P4-20plus5
1844,4,0,0,1,4767.3926,Hexa,0.932115730423755,0.992526171068478,20plus5,P4,P4-20plus5
1845,8,0,0,2,4769.3702,Tetra,0.0090626483403627,0.992526171068478,20plus5,P4,P4-20plus5
1846,2,3,2,0,4774.3622,Tetra,0.342428736612376,0.97696410818416,20plus5,P4,P4-20plus5
1847,5,2,0,0,4778.3288,Penta,0.641762782330757,0.97696410818416,20plus5,P4,P4-20plus5
1848,9,1,0,0,4780.3862,Tetra,0.652579174664621,0.97696410818416,20plus5,P4,P4-20plus5
1849,6,0,1,2,4782.3656,Tetra,0.671312232821551,0.97696410818416,20plus5,P4,P4-20plus5
1850,3,2,1,0,4791.3242,Penta,0.305020223848016,0.904023477428097,20plus5,P4,P4-20plus5
1851,7,1,1,0,4793.3816,Tetra,0.156040362616719,0.904023477428097,20plus5,P4,P4-20plus5
1852,4,0,2,2,4795.361,Tetra,0.54141446177718,0.904023477428097,20plus5,P4,P4-20plus5
1853,3,0,0,2,4797.4298,Hexa,0.122498871587347,0.904023477428097,20plus5,P4,P4-20plus5
1854,7,0,0,3,4799.3808,Tetra,0.323533416764576,0.904023477428097,20plus5,P4,P4-20plus5
1855,5,1,2,0,4806.377,Tetra,0.396191756770848,0.948565239894982,20plus5,P4,P4-20plus5
1856,4,1,0,0,4808.366,Hexa,0.238724518746392,0.948565239894982,20plus5,P4,P4-20plus5
1857,8,0,0,0,4810.3968,Penta,0.63147416291726,0.948565239894982,20plus5,P4,P4-20plus5
1858,5,0,1,3,4812.3762,Tetra,0.451378717590617,0.948565239894982,20plus5,P4,P4-20plus5
1859,6,0,0,4,4829.3914,Tetra,0.209890516862233,0.979015027187442,20plus5,P4,P4-20plus5
1860,1,1,4,0,4832.3678,Tetra,0.357940096872884,0.979015027187442,20plus5,P4,P4-20plus5
1861,0,1,2,0,4834.3568,Hexa,0.0,0.979015027187442,20plus5,P4,P4-20plus5
1862,4,0,2,0,4836.3876,Penta,3.93324397539887,0.979015027187442,20plus5,P4,P4-20plus5
1863,7,0,0,1,4840.434,Penta,1.05465951654653,0.979015027187442,20plus5,P4,P4-20plus5
1864,2,0,3,0,4849.383,Penta,1.40003172747303,0.996020743027619,20plus5,P4,P4-20plus5
1865,8,2,0,0,4851.4234,Tetra,1.4303162398556,0.996020743027619,20plus5,P4,P4-20plus5
1866,5,0,1,1,4853.4294,Penta,2.92211198579423,0.996020743027619,20plus5,P4,P4-20plus5
1867,3,1,2,0,4907.3982,Penta,0.585594910683844,0.961730091772799,20plus5,P4,P4-20plus5
1868,7,0,2,0,4909.429,Tetra,0.161014067625973,0.961730091772799,20plus5,P4,P4-20plus5
1869,6,0,0,0,4911.4446,Hexa,0.711639891957812,0.961730091772799,20plus5,P4,P4-20plus5
1870,3,0,1,3,4913.5038,Penta,0.167715582564914,0.961730091772799,20plus5,P4,P4-20plus5
1871,1,1,3,0,4920.3936,Penta,0.576120008467698,0.997118202157872,20plus5,P4,P4-20plus5
1872,5,0,3,0,4922.4244,Tetra,0.135373393067761,0.997118202157872,20plus5,P4,P4-20plus5
1873,4,0,1,0,4924.44,Hexa,7.08026488871522,0.997118202157872,20plus5,P4,P4-20plus5
1874,8,0,1,1,4926.4442,Tetra,0.0,0.997118202157872,20plus5,P4,P4-20plus5
1875,4,0,0,4,4930.5456,Penta,0.476082400989626,0.997118202157872,20plus5,P4,P4-20plus5
1876,3,0,4,0,4935.4198,Tetra,0.552650024242554,0.99565869612829,20plus5,P4,P4-20plus5
1877,2,0,2,0,4937.4354,Hexa,2.97995640627704,0.99565869612829,20plus5,P4,P4-20plus5
1878,6,0,2,1,4939.4396,Tetra,0.823856857522462,0.99565869612829,20plus5,P4,P4-20plus5
1879,5,0,0,1,4941.4818,Hexa,0.954072805262403,0.99565869612829,20plus5,P4,P4-20plus5
1880,9,0,0,2,4943.4594,Tetra,0.0,0.99565869612829,20plus5,P4,P4-20plus5
1881,3,3,2,0,4948.4514,Tetra,0.336036000133265,0.994259559092966,20plus5,P4,P4-20plus5
1882,0,0,3,0,4950.4308,Hexa,0.128243486820357,0.994259559092966,20plus5,P4,P4-20plus5
1883,6,2,0,0,4952.418,Penta,1.08972842585082,0.994259559092966,20plus5,P4,P4-20plus5
1884,3,0,1,1,4954.4772,Hexa,0.333837261327875,0.994259559092966,20plus5,P4,P4-20plus5
1885,7,0,1,2,4956.4548,Tetra,0.369046419371366,0.994259559092966,20plus5,P4,P4-20plus5
1886,4,2,1,0,4965.4134,Penta,0.26208571676396,0.909375230037413,20plus5,P4,P4-20plus5
1887,1,0,2,1,4967.4726,Hexa,0.177252745905789,0.909375230037413,20plus5,P4,P4-20plus5
1888,5,0,2,2,4969.4502,Tetra,0.461008926171516,0.909375230037413,20plus5,P4,P4-20plus5
1889,4,0,0,2,4971.519,Hexa,0.20165763327017,0.909375230037413,20plus5,P4,P4-20plus5
1890,8,0,0,3,4973.47,Tetra,0.111897228334159,0.909375230037413,20plus5,P4,P4-20plus5
1891,2,2,2,0,4978.4088,Penta,0.20045295182581,0.973238340625219,20plus5,P4,P4-20plus5
1892,6,1,2,0,4980.4662,Tetra,0.0,0.973238340625219,20plus5,P4,P4-20plus5
1893,5,1,0,0,4982.4552,Hexa,0.38648377394609,0.973238340625219,20plus5,P4,P4-20plus5
1894,9,0,0,0,4984.486,Penta,0.602986893619425,0.973238340625219,20plus5,P4,P4-20plus5
1895,6,0,1,3,4986.4654,Tetra,0.50397011207932,0.973238340625219,20plus5,P4,P4-20plus5
1896,1,-2,0,-3,1141.5416,Paucimannose,42.7610195499051,0.987231220650497,26plus0,P4,P4-26plus0
1897,0,-2,0,-2,1171.5522,Paucimannose,5.37605431433276,0.991298759683424,26plus0,P4,P4-26plus0
1898,1,-2,0,-2,1345.6414,Paucimannose,10.0189863581656,0.970781202573144,26plus0,P4,P4-26plus0
1899,0,-1,0,-2,1416.6786,Truncated,4.40127103281359,0.98924664281169,26plus0,P4,P4-26plus0
1900,0,-2,0,0,1579.752,High mannose,91.9693985013609,0.993776111641654,26plus0,P4,P4-26plus0
1901,0,-1,0,-1,1620.7784,Truncated,3.44004792096948,0.902300587053198,26plus0,P4,P4-26plus0
